run_timestamp,model_name,parameter_count,device,gpu_memory_mb_after_loading,load_seconds,prompt_id,prompt_type,prompt_text,max_new_tokens,temperature,top_p,seed,generated_text,continuation_only,input_tokens,generated_tokens,generation_seconds,tokens_per_second,gpu_memory_mb_after_generation,gpu_peak_memory_mb_for_prompt
2026-06-16T02:45:42,bigscience/bloom-560m,559214592,cuda,1066.62,5.244,p11,sentence_continuation,Tekove porã,80,0.7,0.9,42,"Tekove porã o que não é possível ser feito em um país de grande dimensão. Mas não é impossível, é muito mais difícil. O processo é lento, e os resultados são mais demorados, mas o que se pode fazer é muito mais rápido.
A sociedade portuguesa está muito distante da sociedade da cidade, da sociedade de negócios, e da sociedade do trabalho. O Estado tem de assumir que a sociedade portuguesa é","o que não é possível ser feito em um país de grande dimensão. Mas não é impossível, é muito mais difícil. O processo é lento, e os resultados são mais demorados, mas o que se pode fazer é muito mais rápido.
A sociedade portuguesa está muito distante da sociedade da cidade, da sociedade de negócios, e da sociedade do trabalho. O Estado tem de assumir que a sociedade portuguesa é",5,80,2.856,28.011,1075.74,1095.76
2026-06-16T02:45:42,bigscience/bloom-560m,559214592,cuda,1066.62,5.244,p12,sentence_continuation,Yvy ári,80,0.7,0.9,42,"Yvy árià.""
""É que eu não sei o que está a fazer.""
""Sabe-se lá o que está a fazer.""
""Sabe-se lá o que está a fazer.""
""Sabe-se lá o que está a fazer.""
""É que eu não sei o que está a fazer.""
""É que eu não sei o que está a fazer.","à.""
""É que eu não sei o que está a fazer.""
""Sabe-se lá o que está a fazer.""
""Sabe-se lá o que está a fazer.""
""Sabe-se lá o que está a fazer.""
""É que eu não sei o que está a fazer.""
""É que eu não sei o que está a fazer.",4,80,3.07,26.059,1075.74,1095.67
2026-06-16T02:46:35,HuggingFaceTB/SmolLM2-360M,361821120,cuda,704.07,2.386,p01,sentence_continuation,Avañe'ẽ ha'e,80,0.7,0.9,42,"Avañe'ẽ ha'eẽ mẽ ʼẽbẽmẽ ʼẽrẽ ʼẽtẽmẽ

‘Avañe’ẽ ha’eẽ mẽ ʼẽbẽmẽ ʼẽrẽ ʼẽtẽ","ẽ mẽ ʼẽbẽmẽ ʼẽrẽ ʼẽtẽmẽ

‘Avañe’ẽ ha’eẽ mẽ ʼẽbẽmẽ ʼẽrẽ ʼẽtẽ",10,80,5.751,13.911,712.2,718.08
2026-06-16T02:46:35,HuggingFaceTB/SmolLM2-360M,361821120,cuda,704.07,2.386,p02,sentence_continuation,Paraguái retãme,80,0.7,0.9,42,"Paraguái retãme, são uma das meninas mais estranhas do Brasil, e como não estar tudo assim de um mundo de pós-são, como se era em 2014, o primeiro dia que era como uma máscara, o que está ocorrendo na minha vida, o",", são uma das meninas mais estranhas do Brasil, e como não estar tudo assim de um mundo de pós-são, como se era em 2014, o primeiro dia que era como uma máscara, o que está ocorrendo na minha vida, o",7,80,5.163,15.495,712.2,717.95
2026-06-16T02:46:35,HuggingFaceTB/SmolLM2-360M,361821120,cuda,704.07,2.386,p03,sentence_continuation,Ko kuatiañe'ẽ omombe'u,80,0.7,0.9,42,"Ko kuatiañe'ẽ omombe'u yi mawu'i mawu'i yi njiru'i. 'Uwumbe'u'i yi njiru'i yi yi njiru'i, yi njiru'i yi njiru'i yi njiru'i yi njiru'","yi mawu'i mawu'i yi njiru'i. 'Uwumbe'u'i yi njiru'i yi yi njiru'i, yi njiru'i yi njiru'i yi njiru'i yi njiru'",16,80,5.819,13.748,712.2,718.29
2026-06-16T02:46:35,HuggingFaceTB/SmolLM2-360M,361821120,cuda,704.07,2.386,p04,sentence_continuation,Mitãnguéra oho,80,0.7,0.9,42,"Mitãnguéra oho, são uma das meninas mais importantes do mundo!

This means, 'This is the most important child of the world!'

It's a phrase used to describe the most important person in a group, or in a team, or in a school, or in a family.

Example: We are all proud of our daughter, because she is the",", são uma das meninas mais importantes do mundo!

This means, 'This is the most important child of the world!'

It's a phrase used to describe the most important person in a group, or in a team, or in a school, or in a family.

Example: We are all proud of our daughter, because she is the",8,80,5.687,14.067,712.2,717.98
2026-06-16T02:46:35,HuggingFaceTB/SmolLM2-360M,361821120,cuda,704.07,2.386,p05,sentence_continuation,Ñane retã rembiasakue,80,0.7,0.9,42,"Ñane retã rembiasakue ytú!

If you want to know more about how to use the word “tú” in Spanish, check out this video:

How to Use the Spanish “Tú”

Tú is a very common way to refer to yourself in Spanish. But, like most things in Spanish, it has its own nuances, so let’s take a closer look at","ytú!

If you want to know more about how to use the word “tú” in Spanish, check out this video:

How to Use the Spanish “Tú”

Tú is a very common way to refer to yourself in Spanish. But, like most things in Spanish, it has its own nuances, so let’s take a closer look at",9,80,5.806,13.779,712.2,718.01
2026-06-16T02:46:35,HuggingFaceTB/SmolLM2-360M,361821120,cuda,704.07,2.386,p06,sentence_continuation,Tetã guasu,80,0.7,0.9,42,"Tetã guasu, the most common, is a mixture of honey and water.

How do you make a home remedy for a sore throat?

To make a remedy for a sore throat, you can add a bit of honey to a glass of water and drink it. You can also add some lemon juice to a glass of water, and drink it. This will help you get relief from a sore",", the most common, is a mixture of honey and water.

How do you make a home remedy for a sore throat?

To make a remedy for a sore throat, you can add a bit of honey to a glass of water and drink it. You can also add some lemon juice to a glass of water, and drink it. This will help you get relief from a sore",5,80,5.798,13.798,712.2,717.86
2026-06-16T02:46:35,HuggingFaceTB/SmolLM2-360M,361821120,cuda,704.07,2.386,p07,sentence_continuation,Oñemoarandu haguã,80,0.7,0.9,42,"Oñemoarandu haguã, and the Spanish word for ""to go away."" This was a common way to indicate a departure, and the Spanish word for ""to go"" is ""querer,"" which comes from the same root.

What is a ""cogar""? A ""cogar"" is a Spanish term for ""a bottle of wine."" A ""cogar"" is also a way of",", and the Spanish word for ""to go away."" This was a common way to indicate a departure, and the Spanish word for ""to go"" is ""querer,"" which comes from the same root.

What is a ""cogar""? A ""cogar"" is a Spanish term for ""a bottle of wine."" A ""cogar"" is also a way of",10,80,5.762,13.884,712.2,718.08
2026-06-16T02:46:35,HuggingFaceTB/SmolLM2-360M,361821120,cuda,704.07,2.386,p08,sentence_continuation,Ko ára,80,0.7,0.9,42,"Ko ára, the old man,

Ko ára, the old man,

Ko ára, the old man,

Ko ára, the old man,

Ko ára, the old man,

Ko ára, the old man,

Ko ára, the old man,

K",", the old man,

Ko ára, the old man,

Ko ára, the old man,

Ko ára, the old man,

Ko ára, the old man,

Ko ára, the old man,

Ko ára, the old man,

K",5,80,5.705,14.023,712.2,717.86
2026-06-16T02:46:35,HuggingFaceTB/SmolLM2-360M,361821120,cuda,704.07,2.386,p09,sentence_continuation,Ñande ñe'ẽ,80,0.7,0.9,42,"Ñande ñe'ẽ, the ñe'ẽ is not used in writing in the name of the God of the Sun, ñe'ẽ.

Ñe'ẽ is not a proper name. It is a name that is used to refer to a specific person.

When someone is speaking to you, you can say ñe'ẽ to show that you",", the ñe'ẽ is not used in writing in the name of the God of the Sun, ñe'ẽ.

Ñe'ẽ is not a proper name. It is a name that is used to refer to a specific person.

When someone is speaking to you, you can say ñe'ẽ to show that you",9,80,5.607,14.268,712.2,718.01
2026-06-16T02:46:35,HuggingFaceTB/SmolLM2-360M,361821120,cuda,704.07,2.386,p10,sentence_continuation,Ha upéicha,80,0.7,0.9,42,"Ha upéicha yúcá,
péché máích,
máích upéicha yúcá.

""We are going to go to the village of the Cannibals, and there we will eat all kinds of food, and we will make a big fire and we will roast all kinds of animals and we will eat them.""

","yúcá,
péché máích,
máích upéicha yúcá.

""We are going to go to the village of the Cannibals, and there we will eat all kinds of food, and we will make a big fire and we will roast all kinds of animals and we will eat them.""",5,80,5.73,13.962,712.2,717.86
2026-06-16T02:46:35,HuggingFaceTB/SmolLM2-360M,361821120,cuda,704.07,2.386,p11,sentence_continuation,Tekove porã,80,0.7,0.9,42,"Tekove porã vydáváme na končnosti.

Výška

Výška (13.4.2016)

### 1.1.2.1.                               ","vydáváme na končnosti.

Výška

Výška (13.4.2016)

### 1.1.2.1.",5,80,5.748,13.918,712.2,717.86
2026-06-16T02:46:35,HuggingFaceTB/SmolLM2-360M,361821120,cuda,704.07,2.386,p12,sentence_continuation,Yvy ári,80,0.7,0.9,42,"Yvy áriu sínia, áti.

Víðarr:                                                                ","u sínia, áti.

Víðarr:",5,80,6.534,12.244,712.2,717.86
